Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus_Weekend,Day_of_week_Monday,Day_of_week_Saturday,Day_of_week_Sunday,Day_of_week_Thursday,Day_of_week_Tuesday,Day_of_week_Wednesday,Load_Type_Maximum_Load,Load_Type_Medium_Load,Usage_kWh
31.86,0.0,0.02,72.44,100.0,81900.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,33.48
31.5,0.0,0.02,72.69,100.0,82800.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,33.34
30.56,0.0,0.01,72.05,100.0,83700.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.75
29.74,0.0,0.01,72.71,100.0,84600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.5
30.46,0.0,0.01,72.71,100.0,85500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.26
30.35,0.0,0.01,72.01,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.5
30.74,0.0,0.01,71.72,100.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.64
28.48,0.0,0.01,75.18,100.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.47
24.91,0.0,0.01,76.19,100.0,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.3
23.26,0.0,0.01,75.68,100.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.93
30.46,0.0,0.01,72.74,100.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.29
5.87,0.0,0.0,54.54,100.0,5400.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.82
6.37,0.0,0.0,50.63,100.0,6300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.74
6.48,0.0,0.0,49.69,100.0,7200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.71
6.41,0.0,0.0,48.97,100.0,8100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.6
6.52,0.0,0.0,49.05,100.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.67
6.26,0.0,0.0,50.27,100.0,9900.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.64
6.59,0.0,0.0,48.65,100.0,10800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.67
6.16,0.0,0.0,51.18,100.0,11700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.67
6.26,0.0,0.0,50.27,100.0,12600.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.64
4.97,0.0,0.0,53.29,100.0,13500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.13
4.57,0.0,0.0,55.13,100.0,14400.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.02
5.51,0.0,0.0,51.95,100.0,15300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.35
6.26,0.0,0.0,50.58,100.0,16200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.67
4.57,0.0,0.0,55.64,100.0,17100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.06
4.57,0.0,0.0,55.13,100.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.02
4.43,0.0,0.0,56.33,100.0,18900.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.02
4.5,0.0,0.0,55.73,100.0,19800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.02
4.43,0.0,0.0,56.33,100.0,20700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.02
5.22,0.0,0.0,54.01,100.0,21600.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.35
5.94,0.0,0.0,52.25,100.0,22500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.64
4.9,0.0,0.0,53.83,100.0,23400.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.13
4.36,0.0,0.0,56.04,100.0,24300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.95
4.28,0.0,0.0,56.36,100.0,25200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.92
4.28,0.0,0.0,57.27,100.0,26100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.99
4.18,0.0,0.0,59.94,100.0,27000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.13
5.33,0.0,0.0,65.42,100.0,27900.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.61
5.29,0.0,0.0,67.12,100.0,28800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.79
35.46,0.0,0.02,82.22,100.0,29700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.23
73.8,0.0,0.05,81.3,100.0,30600.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,103.03
79.63,0.0,0.06,84.1,100.0,31500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,123.77
44.6,0.0,0.04,90.55,100.0,32400.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,95.18
52.52,0.0,0.04,88.1,100.0,33300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,97.78
52.09,0.0,0.04,84.42,100.0,34200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,82.04
42.66,0.0,0.03,86.0,100.0,35100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,71.89
42.91,0.0,0.04,87.2,100.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,76.43
50.44,0.0,0.04,84.1,100.0,36900.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,78.41
29.45,0.0,0.03,89.46,100.0,37800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,58.97
29.59,0.0,0.03,89.11,100.0,38700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,58.1
42.66,0.0,0.03,86.98,100.0,39600.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,75.2
43.38,0.0,0.03,85.63,100.0,40500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,71.93
34.92,0.0,0.03,86.23,100.0,41400.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,59.47
36.29,0.0,0.03,85.75,100.0,42300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,60.48
24.08,1.84,0.02,90.75,99.94,43200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,52.02
0.0,16.96,0.0,100.0,34.29,44100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.19
0.0,17.68,0.0,100.0,36.4,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.91
0.0,17.17,0.0,100.0,38.35,45900.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.13
0.0,17.46,0.0,100.0,37.49,46800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.06
17.46,4.57,0.02,92.64,99.44,47700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,42.95
34.06,0.0,0.03,87.7,100.0,48600.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,62.17
36.83,0.0,0.03,88.14,100.0,49500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,68.72
42.7,0.0,0.04,88.61,100.0,50400.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,81.65
52.81,0.0,0.05,91.09,100.0,51300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,116.6
53.86,0.0,0.06,91.31,100.0,52200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,120.64
45.32,0.0,0.04,88.74,100.0,53100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,87.26
45.22,0.0,0.05,92.12,100.0,54000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,107.06
33.84,0.0,0.03,87.7,100.0,54900.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,61.78
40.14,0.0,0.03,86.3,100.0,55800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,68.58
47.09,0.0,0.03,82.95,100.0,56700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,69.95
47.2,0.0,0.03,84.52,100.0,57600.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,74.63
43.56,0.0,0.03,84.7,100.0,58500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,69.41
38.48,0.0,0.03,86.14,100.0,59400.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,65.27
59.29,0.0,0.06,89.78,100.0,60300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,120.85
42.41,0.0,0.04,91.69,100.0,61200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,97.45
52.63,0.0,0.05,91.53,100.0,62100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,119.59
36.5,0.0,0.05,94.82,100.0,63000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,108.97
19.87,0.14,0.03,96.0,100.0,63900.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,68.15
4.39,1.26,0.01,98.99,99.92,64800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.64
4.97,3.02,0.01,96.75,98.76,65700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,19.01
0.0,10.76,0.0,100.0,43.38,66600.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.18
0.0,18.22,0.0,100.0,27.35,67500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.18
0.0,18.18,0.0,100.0,27.4,68400.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.18
0.0,18.11,0.0,100.0,27.35,69300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.15
0.0,18.18,0.0,100.0,27.06,70200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.11
0.0,18.04,0.0,100.0,27.11,71100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.08
0.0,17.89,0.0,100.0,27.32,72000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.08
0.0,17.78,0.0,100.0,27.82,72900.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.15
0.0,17.78,0.0,100.0,27.62,73800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.11
0.0,17.71,0.0,100.0,27.92,74700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.15
0.0,17.75,0.0,100.0,27.52,75600.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.08
0.0,18.04,0.0,100.0,27.11,76500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.08
0.0,18.22,0.0,100.0,27.0,77400.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.11
0.0,19.04,0.0,100.0,25.26,78300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.97
0.0,18.83,0.0,100.0,28.74,79200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.65
5.26,0.25,0.0,74.25,99.91,80100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.83
6.52,0.0,0.0,60.31,100.0,81000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.93
6.55,0.0,0.0,59.27,100.0,81900.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.82
6.41,0.0,0.0,59.86,100.0,82800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.79
5.8,0.0,0.0,63.36,100.0,83700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.75
5.4,0.0,0.0,65.17,100.0,84600.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.64
5.58,0.0,0.0,64.58,100.0,85500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.72
5.94,0.0,0.0,62.45,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.75
6.01,0.0,0.0,62.01,100.0,900.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.75
6.23,0.0,0.0,50.76,100.0,1800.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.67
6.26,0.0,0.0,50.27,100.0,2700.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.64
5.87,0.0,0.0,52.28,100.0,3600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.6
4.75,0.0,0.0,59.97,100.0,4500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.56
4.75,0.0,0.0,59.97,100.0,5400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.56
4.79,0.0,0.0,59.33,100.0,6300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.53
4.97,0.0,0.0,58.23,100.0,7200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.56
4.9,0.0,0.0,59.21,100.0,8100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.6
5.08,0.0,0.0,57.39,100.0,9000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.56
5.15,0.0,0.0,67.8,100.0,9900.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.75
5.11,0.0,0.0,65.16,100.0,10800.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.39
5.15,0.0,0.0,56.86,100.0,11700.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.56
5.15,0.0,0.0,62.0,100.0,12600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.07
5.18,0.0,0.0,64.99,100.0,13500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.43
4.97,0.0,0.0,58.66,100.0,14400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.6
5.0,0.0,0.0,58.43,100.0,15300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.6
5.26,0.0,0.0,56.48,100.0,16200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.6
5.04,0.0,0.0,58.12,100.0,17100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.6
5.04,0.0,0.0,57.69,100.0,18000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.56
4.75,0.0,0.0,59.65,100.0,18900.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.53
4.9,0.0,0.0,59.21,100.0,19800.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.6
4.79,0.0,0.0,59.33,100.0,20700.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.53
4.68,0.0,0.0,60.54,100.0,21600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.56
4.54,0.0,0.0,65.35,100.0,22500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.92
4.9,0.0,0.0,67.96,100.0,23400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.54
4.86,0.0,0.0,59.52,100.0,24300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.6
4.72,0.0,0.0,59.45,100.0,25200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.49
5.69,0.0,0.0,59.2,100.0,26100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.18
5.83,0.0,0.0,64.34,100.0,27000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.9
5.33,0.0,0.0,70.91,100.0,27900.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.36
4.68,0.0,0.0,77.61,100.0,28800.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.76
32.0,0.0,0.02,85.22,100.0,29700.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52.13
69.95,0.0,0.05,85.5,100.0,30600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,115.31
73.12,0.0,0.05,85.22,100.0,31500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,119.12
41.76,0.0,0.04,90.21,100.0,32400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,87.3
41.36,0.0,0.05,93.3,100.0,33300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,107.24
53.89,0.0,0.06,91.65,100.0,34200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,123.48
54.97,0.0,0.05,89.95,100.0,35100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,113.15
47.23,0.0,0.05,92.78,100.0,36000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,117.43
57.46,0.0,0.05,88.37,100.0,36900.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,108.5
36.14,0.0,0.04,92.57,100.0,37800.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,88.42
45.4,0.0,0.05,91.02,100.0,38700.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,99.76
50.58,0.0,0.05,91.25,100.0,39600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,112.82
62.57,0.0,0.06,89.28,100.0,40500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,123.98
46.69,0.0,0.05,92.72,100.0,41400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,115.56
64.84,0.0,0.06,88.25,100.0,42300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,121.64
38.3,2.56,0.04,93.04,99.97,43200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,97.24
0.0,17.93,0.0,100.0,24.14,44100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.46
0.0,17.14,0.0,100.0,25.6,45000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.54
0.0,13.9,0.0,100.0,30.37,45900.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.43
0.0,15.08,0.0,100.0,28.83,46800.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.54
19.08,5.62,0.02,94.29,99.46,47700.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,54.0
40.54,0.0,0.04,90.45,100.0,48600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,85.97
57.78,0.0,0.06,90.86,100.0,49500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,125.71
46.69,0.0,0.05,92.27,100.0,50400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,111.74
30.89,0.0,0.03,87.14,100.0,51300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,54.86
30.71,0.0,0.03,88.41,100.0,52200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,58.1
21.92,0.0,0.02,91.45,100.0,53100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,49.54
23.54,0.0,0.02,90.28,100.0,54000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,49.43
21.56,0.0,0.02,91.91,100.0,54900.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,50.29
29.05,0.0,0.03,90.47,100.0,55800.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,61.67
17.6,0.0,0.02,93.26,100.0,56700.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,45.47
22.68,0.0,0.02,90.63,100.0,57600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,48.64
24.77,0.0,0.02,90.15,100.0,58500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.59
25.06,0.0,0.03,91.24,100.0,59400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,55.87
21.35,0.0,0.02,91.83,100.0,60300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,49.54
18.5,0.0,0.02,93.6,100.0,61200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,49.21
24.8,0.0,0.03,91.56,100.0,62100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,56.48
22.39,0.0,0.02,91.47,100.0,63000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,50.69
4.03,1.8,0.02,99.29,99.86,63900.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,33.52
4.64,1.26,0.01,98.83,99.91,64800.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,30.13
18.0,0.0,0.02,90.57,100.0,65700.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,38.45
32.44,0.0,0.03,87.08,100.0,66600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,57.46
22.9,0.0,0.03,92.41,100.0,67500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,55.37
24.95,0.0,0.03,91.5,100.0,68400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,56.59
26.24,0.0,0.03,91.31,100.0,69300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,58.75
27.04,0.0,0.03,90.67,100.0,70200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,58.14
24.73,0.0,0.03,91.22,100.0,71100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,55.04
22.57,0.0,0.02,91.52,100.0,72000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,51.26
26.71,0.0,0.03,90.07,100.0,72900.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,55.37
19.08,0.0,0.02,92.38,100.0,73800.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,46.04
15.3,0.0,0.02,94.14,100.0,74700.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,42.7
1.04,1.51,0.01,99.93,99.86,75600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.37
0.68,6.91,0.01,99.94,94.34,76500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,19.66
0.0,17.6,0.0,100.0,22.53,77400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.07
0.0,17.64,0.0,100.0,22.27,78300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.03
0.0,16.78,0.0,100.0,23.57,79200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.07
7.24,0.14,0.0,47.33,99.94,80100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.89
7.52,0.0,0.0,45.57,100.0,81000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.85
7.16,0.0,0.0,46.3,100.0,81900.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.74
7.42,0.0,0.0,45.39,100.0,82800.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.78
6.55,0.0,0.0,48.88,100.0,83700.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.67
6.26,0.0,0.0,51.69,100.0,84600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.78
6.26,0.0,0.0,50.58,100.0,85500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.67
6.16,0.0,0.0,53.69,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.92
6.62,0.0,0.0,58.62,100.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79
6.7,0.0,0.0,51.26,100.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
6.62,0.0,0.0,49.59,100.0,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78
6.8,0.0,0.0,47.89,100.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71
6.98,0.0,0.0,46.54,100.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67
6.73,0.0,0.0,48.58,100.0,5400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74
7.09,0.0,0.0,47.43,100.0,6300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.82
6.95,0.0,0.0,47.39,100.0,7200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74
6.95,0.0,0.0,47.39,100.0,8100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74
6.91,0.0,0.0,46.91,100.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67
4.97,0.0,0.0,52.92,100.0,9900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1
5.18,0.0,0.0,51.35,100.0,10800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1
5.22,0.0,0.0,51.06,100.0,11700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1
5.15,0.0,0.0,52.42,100.0,12600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.17
